source_collection,doc_id,doc_timestamp,sample_index,node_id,sample_ts,uptime_ms,temp,hum,rain,batt_v,batt_i,solar_v,solar_i,samples,processed_at
node_data_0v3,node_1_1777056007,2026-04-24T18:39:36.000Z,0,node_1,2026-04-24T18:36:36.000Z,214832740,27.65666,76.97334,0,13.26415,88.49894,12.86898,-0.10376,60,
node_data_0v3,node_1_1777056007,2026-04-24T18:39:36.000Z,1,node_1,2026-04-24T18:37:36.000Z,214892739,27.65332,76.81502,0,13.26385,89.04215,12.86852,-0.096639,60,
node_data_0v3,node_1_1777056007,2026-04-24T18:39:36.000Z,2,node_1,2026-04-24T18:38:36.000Z,214952739,27.62332,76.30836,0,13.26567,85.64249,12.86873,-0.098673,60,
node_data_0v3,node_1_1777056007,2026-04-24T18:39:36.000Z,3,node_1,2026-04-24T18:39:36.000Z,215012739,27.61999,76.22669,0,13.26421,86.02905,12.86854,-0.105794,60,
node_data_0v3,node_1_1777056277,2026-04-24T18:44:36.000Z,0,node_1,2026-04-24T18:40:36.000Z,215072740,27.60666,75.82499,0,13.26513,85.82153,12.86844,-0.097656,60,
node_data_0v3,node_1_1777056277,2026-04-24T18:44:36.000Z,1,node_1,2026-04-24T18:41:36.000Z,215132739,27.59999,75.55997,0,13.26427,87.84892,12.86815,-0.10376,60,
node_data_0v3,node_1_1777056277,2026-04-24T18:44:36.000Z,2,node_1,2026-04-24T18:42:36.000Z,215192739,27.59665,75.15835,0,13.26537,83.74735,12.86881,-0.100708,60,
node_data_0v3,node_1_1777056277,2026-04-24T18:44:36.000Z,3,node_1,2026-04-24T18:43:36.000Z,215252739,27.57999,74.80501,0,13.26502,85.64657,12.86777,-0.098673,60,
node_data_0v3,node_1_1777056277,2026-04-24T18:44:36.000Z,4,node_1,2026-04-24T18:44:36.000Z,215312739,27.55499,74.75002,0,13.26571,83.86332,12.86813,-0.100708,60,
node_data_0v3,node_1_1777056337,2026-04-24T18:45:36.000Z,0,node_1,2026-04-24T18:45:36.000Z,215372739,27.535,74.80502,0,13.26292,87.36166,12.8675,-0.106812,60,
node_data_0v3,node_1_1777056607,2026-04-24T18:49:36.000Z,0,node_1,2026-04-24T18:46:36.000Z,215432739,27.505,74.60833,0,13.26488,86.01888,12.8679,-0.105794,60,
node_data_0v3,node_1_1777056607,2026-04-24T18:49:36.000Z,1,node_1,2026-04-24T18:47:36.000Z,215492739,27.49667,74.63834,0,13.26519,84.73206,12.86796,-0.101725,60,
node_data_0v3,node_1_1777056607,2026-04-24T18:49:36.000Z,2,node_1,2026-04-24T18:48:36.000Z,215552738,27.44001,75.86166,0,13.26508,85.79305,12.86806,-0.098673,60,
node_data_0v3,node_1_1777056607,2026-04-24T18:49:36.000Z,3,node_1,2026-04-24T18:49:36.000Z,215612739,27.40335,75.59332,0,13.26477,85.35258,12.86796,-0.096639,60,
node_data_0v3,node_1_1777056877,2026-04-24T18:54:36.000Z,0,node_1,2026-04-24T18:50:36.000Z,215672740,27.37501,75.43333,0,13.26264,88.33923,12.86781,-0.101725,60,
node_data_0v3,node_1_1777056877,2026-04-24T18:54:36.000Z,1,node_1,2026-04-24T18:51:36.000Z,215732739,27.36168,75.25834,0,13.2654,85.32308,12.8665,-0.102743,60,
node_data_0v3,node_1_1777056877,2026-04-24T18:54:36.000Z,2,node_1,2026-04-24T18:52:36.000Z,215792739,27.32002,75.21664,0,13.26388,86.75028,12.86777,-0.106812,60,
node_data_0v3,node_1_1777056877,2026-04-24T18:54:36.000Z,3,node_1,2026-04-24T18:53:36.000Z,215852738,27.27834,75.27833,0,13.26554,84.51437,12.86679,-0.104777,60,
node_data_0v3,node_1_1777056877,2026-04-24T18:54:36.000Z,4,node_1,2026-04-24T18:54:36.000Z,215912739,27.25499,75.67665,0,13.2645,85.10742,12.86692,-0.104777,60,
node_data_0v3,node_1_1777056937,2026-04-24T18:55:36.000Z,0,node_1,2026-04-24T18:55:36.000Z,215972740,27.22332,75.37663,0,13.26418,87.50814,12.86712,-0.101725,60,
node_data_0v3,node_1_1777057206,2026-04-24T18:59:35.000Z,0,node_1,2026-04-24T18:56:36.000Z,216032739,27.19832,75.36497,0,13.26325,88.48063,12.86663,-0.097656,60,
node_data_0v3,node_1_1777057206,2026-04-24T18:59:35.000Z,1,node_1,2026-04-24T18:57:36.000Z,216092739,27.13832,75.51169,0,13.26489,85.78695,12.86663,-0.109863,60,
node_data_0v3,node_1_1777057206,2026-04-24T18:59:35.000Z,2,node_1,2026-04-24T18:58:35.000Z,216152738,27.13999,75.64668,0,13.26425,85.57536,12.86654,-0.100708,60,
node_data_0v3,node_1_1777057206,2026-04-24T18:59:35.000Z,3,node_1,2026-04-24T18:59:35.000Z,216212738,27.08332,75.50668,0,13.26481,86.08093,12.86687,-0.104777,60,
node_data_0v3,node_1_1777057476,2026-04-24T19:04:35.000Z,0,node_1,2026-04-24T19:00:35.000Z,216272738,27.06832,75.45165,0,13.26279,87.73397,12.86621,-0.105794,60,
node_data_0v3,node_1_1777057476,2026-04-24T19:04:35.000Z,1,node_1,2026-04-24T19:01:35.000Z,216332739,27.03167,75.26333,0,13.26583,83.53271,12.86654,-0.106812,60,
node_data_0v3,node_1_1777057476,2026-04-24T19:04:35.000Z,2,node_1,2026-04-24T19:02:35.000Z,216392739,26.99,75.26833,0,13.26473,84.33431,12.86683,-0.10376,60,
node_data_0v3,node_1_1777057476,2026-04-24T19:04:35.000Z,3,node_1,2026-04-24T19:03:35.000Z,216452738,26.96,75.34669,0,13.26433,85.90189,12.86639,-0.107829,60,
node_data_0v3,node_1_1777057476,2026-04-24T19:04:35.000Z,4,node_1,2026-04-24T19:04:35.000Z,216512739,26.93668,75.49834,0,13.26548,83.70972,12.86627,-0.106812,60,
node_data_0v3,node_1_1777057536,2026-04-24T19:05:35.000Z,0,node_1,2026-04-24T19:05:35.000Z,216572739,26.89335,75.33666,0,13.26333,88.85294,12.86633,-0.10376,60,
node_data_0v3,node_1_1777057806,2026-04-24T19:09:35.000Z,0,node_1,2026-04-24T19:06:35.000Z,216632739,26.88335,75.07169,0,13.26369,86.03922,12.8651,-0.106812,60,
node_data_0v3,node_1_1777057806,2026-04-24T19:09:35.000Z,1,node_1,2026-04-24T19:07:35.000Z,216692739,26.82502,75.09834,0,13.26477,86.09721,12.86596,-0.101725,60,
node_data_0v3,node_1_1777057806,2026-04-24T19:09:35.000Z,2,node_1,2026-04-24T19:08:35.000Z,216752739,26.78333,75.26334,0,13.26452,85.03927,12.86521,-0.098673,60,
node_data_0v3,node_1_1777057806,2026-04-24T19:09:35.000Z,3,node_1,2026-04-24T19:09:35.000Z,216812739,26.75666,75.23001,0,13.26436,85.74625,12.86518,-0.100708,60,
node_data_0v3,node_1_1777058076,2026-04-24T19:14:35.000Z,0,node_1,2026-04-24T19:10:35.000Z,216872739,26.71999,75.3483,0,13.26342,88.26803,12.86525,-0.099691,60,
node_data_0v3,node_1_1777058076,2026-04-24T19:14:35.000Z,1,node_1,2026-04-24T19:11:35.000Z,216932738,26.68666,75.14834,0,13.26364,85.31596,12.8655,-0.107829,60,
node_data_0v3,node_1_1777058076,2026-04-24T19:14:35.000Z,2,node_1,2026-04-24T19:12:35.000Z,216992739,26.64832,74.80833,0,13.26435,86.35254,12.86467,-0.104777,60,
node_data_0v3,node_1_1777058076,2026-04-24T19:14:35.000Z,3,node_1,2026-04-24T19:13:35.000Z,217052739,26.59332,74.73336,0,13.26302,87.16125,12.86527,-0.104777,60,
node_data_0v3,node_1_1777058076,2026-04-24T19:14:35.000Z,4,node_1,2026-04-24T19:14:35.000Z,217112739,26.57499,74.75336,0,13.26383,87.23856,12.86504,-0.105794,60,
node_data_0v3,node_1_1777058136,2026-04-24T19:15:35.000Z,0,node_1,2026-04-24T19:15:35.000Z,217172740,26.50667,74.76334,0,13.26098,89.10319,12.86412,-0.109863,60,
node_data_0v3,node_1_1777058406,2026-04-24T19:19:35.000Z,0,node_1,2026-04-24T19:16:35.000Z,217232740,26.47833,75.17166,0,13.26352,88.29549,12.86462,-0.111898,60,
node_data_0v3,node_1_1777058406,2026-04-24T19:19:35.000Z,1,node_1,2026-04-24T19:17:35.000Z,217292739,26.42501,76.09834,0,13.26287,86.82455,12.86489,-0.105794,60,
node_data_0v3,node_1_1777058406,2026-04-24T19:19:35.000Z,2,node_1,2026-04-24T19:18:35.000Z,217352739,26.38835,75.385,0,13.26542,83.09937,12.86462,-0.09257,60,
node_data_0v3,node_1_1777058406,2026-04-24T19:19:35.000Z,3,node_1,2026-04-24T19:19:35.000Z,217412738,26.36835,75.19003,0,13.26285,86.6923,12.86341,-0.101725,60,
node_data_0v3,node_1_1777058676,2026-04-24T19:24:35.000Z,0,node_1,2026-04-24T19:20:35.000Z,217472739,26.34501,75.00832,0,13.26314,88.41451,12.86425,-0.100708,60,
node_data_0v3,node_1_1777058676,2026-04-24T19:24:35.000Z,1,node_1,2026-04-24T19:21:35.000Z,217532739,26.31001,75.61,0,13.26419,85.2356,12.86421,-0.102743,60,
node_data_0v3,node_1_1777058676,2026-04-24T19:24:35.000Z,2,node_1,2026-04-24T19:22:35.000Z,217592739,26.29001,77.07333,0,13.26406,84.91821,12.86394,-0.099691,60,
node_data_0v3,node_1_1777058676,2026-04-24T19:24:35.000Z,3,node_1,2026-04-24T19:23:35.000Z,217652738,26.23332,78.43002,0,13.26421,85.09115,12.86369,-0.098673,60,
node_data_0v3,node_1_1777058676,2026-04-24T19:24:35.000Z,4,node_1,2026-04-24T19:24:35.000Z,217712739,26.19833,77.69335,0,13.26419,85.3536,12.86375,-0.105794,60,
node_data_0v3,node_1_1777058736,2026-04-24T19:25:35.000Z,0,node_1,2026-04-24T19:25:35.000Z,217772739,26.14498,77.145,0,13.26309,85.72693,12.86304,-0.096639,60,
node_data_0v3,node_1_1777059006,2026-04-24T19:29:35.000Z,0,node_1,2026-04-24T19:26:35.000Z,217832739,26.13332,77.57999,0,13.26302,88.974,12.86291,-0.108846,60,
node_data_0v3,node_1_1777059006,2026-04-24T19:29:35.000Z,1,node_1,2026-04-24T19:27:35.000Z,217892739,26.12332,77.17667,0,13.26385,84.76359,12.86325,-0.102743,60,
node_data_0v3,node_1_1777059006,2026-04-24T19:29:35.000Z,2,node_1,2026-04-24T19:28:35.000Z,217952739,26.08665,76.33001,0,13.264,84.62423,12.86306,-0.100708,60,
node_data_0v3,node_1_1777059006,2026-04-24T19:29:35.000Z,3,node_1,2026-04-24T19:29:35.000Z,218012739,26.07332,75.89833,0,13.26475,82.62634,12.86302,-0.110881,60,
node_data_0v3,node_1_1777059276,2026-04-24T19:34:35.000Z,0,node_1,2026-04-24T19:30:35.000Z,218072739,26.05999,77.57166,0,13.2619,88.41248,12.86264,-0.109863,60,
node_data_0v3,node_1_1777059276,2026-04-24T19:34:35.000Z,1,node_1,2026-04-24T19:31:35.000Z,218132739,26.03833,78.29331,0,13.26359,86.87846,12.86273,-0.107829,60,
node_data_0v3,node_1_1777059276,2026-04-24T19:34:35.000Z,2,node_1,2026-04-24T19:32:35.000Z,218192739,25.97167,79.69333,0,13.2626,84.52454,12.86244,-0.106812,60,
node_data_0v3,node_1_1777059276,2026-04-24T19:34:35.000Z,3,node_1,2026-04-24T19:33:35.000Z,218252738,25.92834,79.13168,0,13.26314,87.21517,12.86291,-0.098673,60,
node_data_0v3,node_1_1777059276,2026-04-24T19:34:35.000Z,4,node_1,2026-04-24T19:34:35.000Z,218312739,25.92501,78.88501,0,13.26256,85.55094,12.86164,-0.104777,60,
node_data_0v3,node_1_1777059336,2026-04-24T19:35:35.000Z,0,node_1,2026-04-24T19:35:35.000Z,218372740,25.88835,77.77004,0,13.26204,88.89771,12.86183,-0.104777,60,
node_data_0v3,node_1_1777059606,2026-04-24T19:39:35.000Z,0,node_1,2026-04-24T19:36:35.000Z,218432739,25.90335,77.74332,0,13.26098,90.60059,12.86181,-0.096639,60,
node_data_0v3,node_1_1777059606,2026-04-24T19:39:35.000Z,1,node_1,2026-04-24T19:37:35.000Z,218492739,25.87168,77.81331,0,13.26256,86.26709,12.86169,-0.100708,60,
node_data_0v3,node_1_1777059606,2026-04-24T19:39:35.000Z,2,node_1,2026-04-24T19:38:35.000Z,218552739,25.89001,78.18999,0,13.26208,88.6556,12.86139,-0.106812,60,
node_data_0v3,node_1_1777059606,2026-04-24T19:39:35.000Z,3,node_1,2026-04-24T19:39:35.000Z,218612739,25.85835,77.07833,0,13.26296,86.46851,12.86198,-0.109863,60,
node_data_0v3,node_1_1777059876,2026-04-24T19:44:35.000Z,0,node_1,2026-04-24T19:40:35.000Z,218672739,25.84168,76.81831,0,13.26292,86.27625,12.86164,-0.10376,60,
node_data_0v3,node_1_1777059876,2026-04-24T19:44:35.000Z,1,node_1,2026-04-24T19:41:35.000Z,218732739,25.82334,77.13164,0,13.26323,84.12374,12.86206,-0.104777,60,
node_data_0v3,node_1_1777059876,2026-04-24T19:44:35.000Z,2,node_1,2026-04-24T19:42:35.000Z,218792739,25.82501,77.55666,0,13.26363,84.56217,12.86141,-0.100708,60,
node_data_0v3,node_1_1777059876,2026-04-24T19:44:35.000Z,3,node_1,2026-04-24T19:43:35.000Z,218852739,25.785,77.77834,0,13.26235,85.8317,12.86118,-0.104777,60,
node_data_0v3,node_1_1777059876,2026-04-24T19:44:35.000Z,4,node_1,2026-04-24T19:44:35.000Z,218912740,25.78501,77.06829,0,13.2636,84.02405,12.86146,-0.107829,60,
node_data_0v3,node_1_1777059936,2026-04-24T19:45:35.000Z,0,node_1,2026-04-24T19:45:35.000Z,218972739,25.76833,77.10334,0,13.26212,86.26709,12.86106,-0.099691,60,
node_data_0v3,node_1_1777060206,2026-04-24T19:49:35.000Z,0,node_1,2026-04-24T19:46:35.000Z,219032739,25.70166,76.9483,0,13.26167,87.11649,12.86106,-0.093587,60,
node_data_0v3,node_1_1777060206,2026-04-24T19:49:35.000Z,1,node_1,2026-04-24T19:47:35.000Z,219092739,25.68999,76.61332,0,13.26132,89.0391,12.86048,-0.090535,60,
node_data_0v3,node_1_1777060206,2026-04-24T19:49:35.000Z,2,node_1,2026-04-24T19:48:35.000Z,219152739,25.68332,76.42503,0,13.26354,83.28552,12.86027,-0.101725,60,
node_data_0v3,node_1_1777060206,2026-04-24T19:49:35.000Z,3,node_1,2026-04-24T19:49:35.000Z,219212739,25.64165,77.02999,0,13.26292,85.30477,12.86135,-0.102743,60,
node_data_0v3,node_1_1777060476,2026-04-24T19:54:35.000Z,0,node_1,2026-04-24T19:50:35.000Z,219272738,25.62999,76.92834,0,13.26056,89.62809,12.86056,-0.100708,60,
node_data_0v3,node_1_1777060476,2026-04-24T19:54:35.000Z,1,node_1,2026-04-24T19:51:35.000Z,219332739,25.59666,77.00172,0,13.26167,85.95988,12.86012,-0.110881,60,
node_data_0v3,node_1_1777060476,2026-04-24T19:54:35.000Z,2,node_1,2026-04-24T19:52:35.000Z,219392738,25.56999,77.31165,0,13.26127,87.70447,12.859,-0.100708,60,
node_data_0v3,node_1_1777060476,2026-04-24T19:54:35.000Z,3,node_1,2026-04-24T19:53:35.000Z,219452739,25.56999,78.23166,0,13.26227,85.43905,12.86021,-0.10376,60,
node_data_0v3,node_1_1777060476,2026-04-24T19:54:35.000Z,4,node_1,2026-04-24T19:54:35.000Z,219512739,25.51167,78.8217,0,13.26269,85.62012,12.86079,-0.102743,60,
node_data_0v3,node_1_1777060536,2026-04-24T19:55:35.000Z,0,node_1,2026-04-24T19:55:35.000Z,219572739,25.495,79.325,0,13.26219,86.23861,12.86018,-0.101725,60,
node_data_0v3,node_1_1777060806,2026-04-24T19:59:35.000Z,0,node_1,2026-04-24T19:56:35.000Z,219632739,25.48167,79.45669,0,13.26125,87.087,12.85918,-0.095622,60,
node_data_0v3,node_1_1777060806,2026-04-24T19:59:35.000Z,1,node_1,2026-04-24T19:57:35.000Z,219692739,25.44834,79.94999,0,13.26254,83.92538,12.86002,-0.098673,60,
node_data_0v3,node_1_1777060806,2026-04-24T19:59:35.000Z,2,node_1,2026-04-24T19:58:35.000Z,219752738,25.41834,80.08164,0,13.26261,86.50614,12.86027,-0.099691,60,
node_data_0v3,node_1_1777060806,2026-04-24T19:59:35.000Z,3,node_1,2026-04-24T19:59:35.000Z,219812738,25.40001,79.54836,0,13.26235,83.43913,12.86002,-0.096639,60,
node_data_0v3,node_1_1777061076,2026-04-24T20:04:35.000Z,0,node_1,2026-04-24T20:00:35.000Z,219872739,25.42167,79.73,0,13.26107,86.67297,12.85971,-0.098673,60,
node_data_0v3,node_1_1777061076,2026-04-24T20:04:35.000Z,1,node_1,2026-04-24T20:01:35.000Z,219932739,25.41001,79.76835,0,13.26381,83.36691,12.86071,-0.102743,60,
node_data_0v3,node_1_1777061076,2026-04-24T20:04:35.000Z,2,node_1,2026-04-24T20:02:35.000Z,219992739,25.38501,80.60997,0,13.26261,84.88973,12.85969,-0.107829,60,
node_data_0v3,node_1_1777061076,2026-04-24T20:04:35.000Z,3,node_1,2026-04-24T20:03:35.000Z,220052738,25.36502,80.64668,0,13.26333,82.48291,12.85983,-0.100708,60,
node_data_0v3,node_1_1777061076,2026-04-24T20:04:35.000Z,4,node_1,2026-04-24T20:04:35.000Z,220112739,25.36168,79.63831,0,13.26158,84.12781,12.8594,-0.100708,60,
node_data_0v3,node_1_1777061136,2026-04-24T20:05:35.000Z,0,node_1,2026-04-24T20:05:35.000Z,220172739,25.34834,80.31336,0,13.26204,86.06974,12.85952,-0.10376,60,
node_data_0v3,node_1_1777061406,2026-04-24T20:09:35.000Z,0,node_1,2026-04-24T20:06:35.000Z,220232739,25.34168,80.63333,0,13.26169,86.31185,12.85873,-0.102743,60,
node_data_0v3,node_1_1777061406,2026-04-24T20:09:35.000Z,1,node_1,2026-04-24T20:07:35.000Z,220292739,25.32501,79.63832,0,13.26286,84.79208,12.859,-0.099691,60,
node_data_0v3,node_1_1777061406,2026-04-24T20:09:35.000Z,2,node_1,2026-04-24T20:08:35.000Z,220352739,25.34168,80.13332,0,13.26256,84.22852,12.85956,-0.099691,60,
node_data_0v3,node_1_1777061406,2026-04-24T20:09:35.000Z,3,node_1,2026-04-24T20:09:35.000Z,220412738,25.31834,80.47501,0,13.26115,86.41052,12.85967,-0.095622,60,
node_data_0v3,node_1_1777061676,2026-04-24T20:14:35.000Z,0,node_1,2026-04-24T20:10:35.000Z,220472738,25.31501,79.92168,0,13.25982,92.21293,12.85869,-0.102743,60,
node_data_0v3,node_1_1777061676,2026-04-24T20:14:35.000Z,1,node_1,2026-04-24T20:11:35.000Z,220532738,25.30167,80.33167,0,13.26202,86.65568,12.85879,-0.099691,60,
node_data_0v3,node_1_1777061676,2026-04-24T20:14:35.000Z,2,node_1,2026-04-24T20:12:35.000Z,220592738,25.31501,80.7083,0,13.26092,86.80216,12.85881,-0.105794,60,
node_data_0v3,node_1_1777061676,2026-04-24T20:14:35.000Z,3,node_1,2026-04-24T20:13:35.000Z,220652739,25.31001,80.42669,0,13.26206,85.15116,12.85871,-0.097656,60,
node_data_0v3,node_1_1777061676,2026-04-24T20:14:35.000Z,4,node_1,2026-04-24T20:14:35.000Z,220712739,25.30668,79.84669,0,13.26215,83.19804,12.85914,-0.10376,60,
node_data_0v3,node_1_1777061736,2026-04-24T20:15:35.000Z,0,node_1,2026-04-24T20:15:35.000Z,220772739,25.295,80.33001,0,13.26052,87.97709,12.85877,-0.106812,60,
node_data_0v3,node_1_1777062006,2026-04-24T20:19:35.000Z,0,node_1,2026-04-24T20:16:35.000Z,220832738,25.28167,80.82333,0,13.26033,89.52942,12.85767,-0.102743,60,
node_data_0v3,node_1_1777062006,2026-04-24T20:19:35.000Z,1,node_1,2026-04-24T20:17:35.000Z,220892739,25.27001,80.50669,0,13.25904,91.67073,12.85817,-0.101725,60,
node_data_0v3,node_1_1777062006,2026-04-24T20:19:35.000Z,2,node_1,2026-04-24T20:18:35.000Z,220952739,25.28501,79.82166,0,13.2618,83.019,12.85841,-0.095622,60,
node_data_0v3,node_1_1777062006,2026-04-24T20:19:35.000Z,3,node_1,2026-04-24T20:19:35.000Z,221012739,25.27834,79.5433,0,13.2604,85.72591,12.85819,-0.098673,60,
node_data_0v3,node_1_1777062276,2026-04-24T20:24:35.000Z,0,node_1,2026-04-24T20:20:35.000Z,221072738,25.26001,79.2567,0,13.26077,86.01074,12.85779,-0.106812,60,
node_data_0v3,node_1_1777062276,2026-04-24T20:24:35.000Z,1,node_1,2026-04-24T20:21:35.000Z,221132739,25.28167,78.86163,0,13.26136,86.5387,12.85796,-0.099691,60,
node_data_0v3,node_1_1777062276,2026-04-24T20:24:35.000Z,2,node_1,2026-04-24T20:22:35.000Z,221192738,25.26667,78.48666,0,13.26221,84.17969,12.85842,-0.102743,60,
node_data_0v3,node_1_1777062276,2026-04-24T20:24:35.000Z,3,node_1,2026-04-24T20:23:35.000Z,221252739,25.26833,78.675,0,13.26175,85.34647,12.85835,-0.100708,60,
node_data_0v3,node_1_1777062276,2026-04-24T20:24:35.000Z,4,node_1,2026-04-24T20:24:35.000Z,221312739,25.26001,78.92165,0,13.2624,82.66805,12.85841,-0.096639,60,
node_data_0v3,node_1_1777062336,2026-04-24T20:25:35.000Z,0,node_1,2026-04-24T20:25:35.000Z,221372739,25.24666,79.38332,0,13.26027,87.59155,12.85806,-0.100708,60,
node_data_0v3,node_1_1777062606,2026-04-24T20:29:35.000Z,0,node_1,2026-04-24T20:26:35.000Z,221432739,25.25167,78.87333,0,13.26142,86.25285,12.8581,-0.098673,60,
node_data_0v3,node_1_1777062606,2026-04-24T20:29:35.000Z,1,node_1,2026-04-24T20:27:35.000Z,221492739,25.22833,79.08667,0,13.261,85.28748,12.85769,-0.098673,60,
node_data_0v3,node_1_1777062606,2026-04-24T20:29:35.000Z,2,node_1,2026-04-24T20:28:35.000Z,221552739,25.21499,79.05669,0,13.26042,86.88049,12.85786,-0.097656,60,
node_data_0v3,node_1_1777062606,2026-04-24T20:29:35.000Z,3,node_1,2026-04-24T20:29:35.000Z,221612738,25.23333,79.10497,0,13.26002,86.72689,12.85788,-0.10376,60,
node_data_0v3,node_1_1777062876,2026-04-24T20:34:35.000Z,0,node_1,2026-04-24T20:30:35.000Z,221672739,25.21333,78.48496,0,13.26067,88.23954,12.85763,-0.102743,60,
node_data_0v3,node_1_1777062876,2026-04-24T20:34:35.000Z,1,node_1,2026-04-24T20:31:35.000Z,221732739,25.21499,78.26833,0,13.26061,84.75546,12.85817,-0.097656,60,
node_data_0v3,node_1_1777062876,2026-04-24T20:34:35.000Z,2,node_1,2026-04-24T20:32:35.000Z,221792739,25.21499,77.94165,0,13.25958,87.12158,12.85869,-0.099691,60,
node_data_0v3,node_1_1777062876,2026-04-24T20:34:35.000Z,3,node_1,2026-04-24T20:33:35.000Z,221852739,25.21166,78.67331,0,13.26179,83.85416,12.85787,-0.098673,60,
node_data_0v3,node_1_1777062876,2026-04-24T20:34:35.000Z,4,node_1,2026-04-24T20:34:35.000Z,221912738,25.21999,79.28837,0,13.26092,85.86629,12.85769,-0.105794,60,
node_data_0v3,node_1_1777062936,2026-04-24T20:35:35.000Z,0,node_1,2026-04-24T20:35:35.000Z,221972738,25.19666,78.29501,0,13.2609,84.59371,12.85754,-0.093587,60,
node_data_0v3,node_1_1777063206,2026-04-24T20:39:35.000Z,0,node_1,2026-04-24T20:36:35.000Z,222032739,25.20167,77.72166,0,13.26023,85.05961,12.85711,-0.104777,60,
node_data_0v3,node_1_1777063206,2026-04-24T20:39:35.000Z,1,node_1,2026-04-24T20:37:35.000Z,222092739,25.18165,77.26331,0,13.26217,84.92941,12.85779,-0.100708,60,
node_data_0v3,node_1_1777063206,2026-04-24T20:39:35.000Z,2,node_1,2026-04-24T20:38:35.000Z,222152739,25.18333,77.18331,0,13.26067,85.47465,12.85752,-0.100708,60,
node_data_0v3,node_1_1777063206,2026-04-24T20:39:35.000Z,3,node_1,2026-04-24T20:39:35.000Z,222212738,25.18166,77.14832,0,13.26173,84.34855,12.85788,-0.102743,60,
node_data_0v3,node_1_1777063476,2026-04-24T20:44:35.000Z,0,node_1,2026-04-24T20:40:35.000Z,222272739,25.20833,77.20834,0,13.25875,88.95773,12.857,-0.10376,60,
node_data_0v3,node_1_1777063476,2026-04-24T20:44:35.000Z,1,node_1,2026-04-24T20:41:35.000Z,222332738,25.17332,77.17163,0,13.26227,82.28149,12.85829,-0.105794,60,
node_data_0v3,node_1_1777063476,2026-04-24T20:44:35.000Z,2,node_1,2026-04-24T20:42:35.000Z,222392739,25.14332,77.11336,0,13.25957,85.62317,12.85754,-0.108846,60,
node_data_0v3,node_1_1777063476,2026-04-24T20:44:35.000Z,3,node_1,2026-04-24T20:43:35.000Z,222452739,25.16833,77.54169,0,13.26134,85.1532,12.8576,-0.096639,60,
node_data_0v3,node_1_1777063476,2026-04-24T20:44:35.000Z,4,node_1,2026-04-24T20:44:35.000Z,222512739,25.17332,76.91497,0,13.25963,86.21928,12.85725,-0.094604,60,
node_data_0v3,node_1_1777063536,2026-04-24T20:45:35.000Z,0,node_1,2026-04-24T20:45:35.000Z,222572739,25.15999,76.62834,0,13.2595,88.46537,12.85721,-0.097656,60,
node_data_0v3,node_1_1777063806,2026-04-24T20:49:35.000Z,0,node_1,2026-04-24T20:46:35.000Z,222632739,25.17999,76.40666,0,13.25963,88.22937,12.85752,-0.10376,60,
node_data_0v3,node_1_1777063806,2026-04-24T20:49:35.000Z,1,node_1,2026-04-24T20:47:35.000Z,222692739,25.16832,77.27831,0,13.26044,85.07589,12.85723,-0.099691,60,
node_data_0v3,node_1_1777063806,2026-04-24T20:49:35.000Z,2,node_1,2026-04-24T20:48:35.000Z,222752739,25.19166,80.59666,0,13.25985,87.49593,12.85727,-0.097656,60,
node_data_0v3,node_1_1777063806,2026-04-24T20:49:35.000Z,3,node_1,2026-04-24T20:49:35.000Z,222812740,25.20499,81.29834,0,13.2605,86.18876,12.85736,-0.101725,60,
node_data_0v3,node_1_1777064076,2026-04-24T20:54:35.000Z,0,node_1,2026-04-24T20:50:35.000Z,222872739,25.22,82.3483,0,13.25881,88.3606,12.85704,-0.102743,60,
node_data_0v3,node_1_1777064076,2026-04-24T20:54:35.000Z,1,node_1,2026-04-24T20:51:35.000Z,222932739,25.21332,82.68162,0,13.25907,87.0046,12.85756,-0.10376,60,
node_data_0v3,node_1_1777064076,2026-04-24T20:54:35.000Z,2,node_1,2026-04-24T20:52:35.000Z,222992739,25.19832,81.84165,0,13.25919,85.97005,12.85634,-0.104777,60,
node_data_0v3,node_1_1777064076,2026-04-24T20:54:35.000Z,3,node_1,2026-04-24T20:53:35.000Z,223052739,25.22166,80.73331,0,13.26013,85.83475,12.85748,-0.099691,60,
node_data_0v3,node_1_1777064076,2026-04-24T20:54:35.000Z,4,node_1,2026-04-24T20:54:35.000Z,223112738,25.22334,81.49334,0,13.26063,82.67619,12.85721,-0.099691,60,
node_data_0v3,node_1_1777064136,2026-04-24T20:55:35.000Z,0,node_1,2026-04-24T20:55:35.000Z,223172739,25.22834,80.63335,0,13.25987,86.84692,12.85707,-0.098673,60,
node_data_0v3,node_1_1777064406,2026-04-24T20:59:35.000Z,0,node_1,2026-04-24T20:56:35.000Z,223232740,25.25167,80.43998,0,13.26048,85.48889,12.85654,-0.097656,60,
node_data_0v3,node_1_1777064406,2026-04-24T20:59:35.000Z,1,node_1,2026-04-24T20:57:35.000Z,223292739,25.22666,79.49664,0,13.25952,85.89884,12.85785,-0.097656,60,
node_data_0v3,node_1_1777064406,2026-04-24T20:59:35.000Z,2,node_1,2026-04-24T20:58:35.000Z,223352739,25.25167,79.60833,0,13.26011,84.72189,12.85752,-0.101725,60,
