ts,uptime_ms,temp,hum,rain,batt_v,batt_i,solar_v,solar_i,samples,historical?
2026-04-09T21:05:03.000Z,323864332,26.59333,76.54001,0,13.25563,84.35262,0.846041,-0.060018,60,false
2026-04-09T21:06:03.000Z,323924331,26.57666,76.925,0,13.25373,87.1816,0.844146,-0.062052,60,false
2026-04-09T21:07:03.000Z,323984332,26.54333,77.02169,0,13.25458,84.93551,0.844063,-0.057983,60,false
2026-04-09T21:08:03.000Z,324044332,26.52666,77.14668,0,13.2549,84.82157,0.847875,-0.064087,60,false
2026-04-09T21:09:03.000Z,324104331,26.49667,76.76337,0,13.25396,86.58854,0.848604,-0.056966,60,false
2026-04-09T21:10:02.000Z,324164331,26.48334,76.41499,0,13.25421,85.69743,0.845271,-0.060018,60,false
2026-04-09T21:11:03.000Z,324224332,26.49167,76.31001,0,13.2545,86.89169,0.84925,-0.060018,60,false
2026-04-09T21:12:03.000Z,324284332,26.46,76.34667,0,13.25473,84.72189,0.854333,-0.059001,60,false
2026-04-09T21:13:03.000Z,324344332,26.44168,76.34334,0,13.25458,84.73409,0.848,-0.057983,60,false
2026-04-09T21:14:03.000Z,324404332,26.41168,76.28836,0,13.25483,83.44828,0.846396,-0.061035,60,false
2026-04-09T21:15:03.000Z,324464332,26.38668,76.29835,0,13.25402,86.13688,0.848875,-0.061035,60,false
2026-04-09T21:16:03.000Z,324524332,26.37335,76.39833,0,13.25308,87.44507,0.851063,-0.065104,60,false
2026-04-09T21:17:03.000Z,324584332,26.34001,76.39999,0,13.25469,86.22131,0.850729,-0.057983,60,false
2026-04-09T21:18:03.000Z,324644332,26.30668,76.38834,0,13.25398,84.8348,0.852542,-0.057983,60,false
2026-04-09T21:19:03.000Z,324704332,26.26833,76.40835,0,13.25496,85.50415,0.851104,-0.064087,60,false
2026-04-09T21:20:03.000Z,324764332,26.22165,76.59832,0,13.25459,84.55607,0.852771,-0.066121,60,false
2026-04-09T21:21:03.000Z,324824332,26.20999,76.70165,0,13.25396,86.25793,0.849667,-0.062052,60,false
2026-04-09T21:22:03.000Z,324884331,26.17166,76.45666,0,13.25456,83.36385,0.852437,-0.064087,60,false
2026-04-09T21:23:03.000Z,324944332,26.13665,76.33167,0,13.25285,86.75436,0.851562,-0.057983,60,false
2026-04-09T21:24:03.000Z,325004332,26.10499,77.03163,0,13.25435,84.55811,0.854187,-0.062052,60,false
2026-04-09T21:25:03.000Z,325064333,26.05166,76.59834,0,13.25418,85.8551,0.853437,-0.059001,60,false
2026-04-09T21:26:03.000Z,325124331,26.04333,76.29668,0,13.25404,86.12061,0.851583,-0.065104,60,false
2026-04-09T21:27:03.000Z,325184332,26.02833,76.39,0,13.25406,85.12472,0.853146,-0.056966,60,false
2026-04-09T21:28:03.000Z,325244332,25.99167,76.45999,0,13.25398,85.81339,0.853187,-0.061035,60,false
2026-04-09T21:29:03.000Z,325304331,25.97,77.63831,0,13.254,84.82056,0.854875,-0.061035,60,false
2026-04-09T21:30:03.000Z,325364332,25.94834,77.89167,0,13.25423,84.40043,0.855625,-0.057983,60,false
2026-04-09T21:31:03.000Z,325424332,25.90001,78.02998,0,13.25404,84.48792,0.858583,-0.060018,60,false
2026-04-09T21:32:03.000Z,325484332,25.88001,78.23502,0,13.25458,84.62321,0.860292,-0.060018,60,false
2026-04-09T21:33:03.000Z,325544332,25.85001,78.35998,0,13.25425,82.76163,0.860521,-0.061035,60,false
2026-04-09T21:34:03.000Z,325604332,25.81168,77.94999,0,13.25237,89.27206,0.859708,-0.057983,60,false
2026-04-09T21:35:03.000Z,325664332,25.83001,77.52832,0,13.25396,83.66598,0.864771,-0.057983,60,false
2026-04-09T21:36:03.000Z,325724332,25.81834,77.36164,0,13.25244,89.6403,0.864,-0.062052,60,false
2026-04-09T21:37:03.000Z,325784332,25.83002,76.99664,0,13.25364,84.89787,0.862396,-0.060018,60,false
2026-04-09T21:38:03.000Z,325844332,25.78167,77.29831,0,13.25321,84.7056,0.860354,-0.059001,60,false
2026-04-09T21:39:03.000Z,325904332,25.77,77.71667,0,13.25356,85.12472,0.8575,-0.057983,60,false
2026-04-09T21:40:03.000Z,325964332,25.73666,77.04166,0,13.2534,86.38815,0.856333,-0.056966,60,false
2026-04-09T21:41:03.000Z,326024332,25.71833,76.96663,0,13.25319,85.44617,0.857979,-0.06307,60,false
2026-04-09T21:42:03.000Z,326084332,25.70332,76.95663,0,13.25373,85.62622,0.858813,-0.059001,60,false
2026-04-09T21:43:03.000Z,326144331,25.69332,77.19166,0,13.25381,85.29867,0.858958,-0.061035,60,false
2026-04-09T21:44:03.000Z,326204333,25.67498,77.16666,0,13.25381,83.8623,0.858708,-0.059001,60,false
2026-04-09T21:45:03.000Z,326264332,25.65665,76.83836,0,13.25319,87.42574,0.856896,-0.055949,60,false
2026-04-09T21:46:03.000Z,326324332,25.63999,76.59667,0,13.25394,83.36792,0.856625,-0.057983,60,false
2026-04-09T21:47:03.000Z,326384332,25.61499,76.62498,0,13.2531,86.4624,0.855521,-0.06307,60,false
2026-04-09T21:48:03.000Z,326444332,25.59165,76.44666,0,13.25392,83.06376,0.856562,-0.059001,60,false
2026-04-09T21:49:03.000Z,326504332,25.56499,76.11665,0,13.25347,84.37907,0.853333,-0.056966,60,false
2026-04-09T21:50:03.000Z,326564332,25.55,76.30166,0,13.25325,84.21835,0.853312,-0.056966,60,false
2026-04-09T21:51:03.000Z,326624332,25.54833,75.97666,0,13.253,88.07475,0.853625,-0.061035,60,false
2026-04-09T21:52:03.000Z,326684332,25.52333,76.48664,0,13.25348,83.93555,0.856833,-0.057983,60,false
2026-04-09T21:53:03.000Z,326744332,25.51,76.81667,0,13.25187,87.0636,0.85825,-0.060018,60,false
2026-04-09T21:54:03.000Z,326804332,25.495,78.13331,0,13.25291,86.54989,0.856854,-0.062052,60,false
2026-04-09T21:55:03.000Z,326864332,25.49167,78.20164,0,13.25277,85.40853,0.857563,-0.056966,60,false
2026-04-09T21:56:03.000Z,326924332,25.47834,77.76334,0,13.25304,85.16439,0.862021,-0.062052,60,false
2026-04-09T21:57:03.000Z,326984332,25.47334,76.95334,0,13.25308,84.07593,0.856938,-0.060018,60,false
2026-04-09T21:58:03.000Z,327044332,25.46001,76.70166,0,13.25348,85.09013,0.859708,-0.06307,60,false
2026-04-09T21:59:03.000Z,327104332,25.46667,76.34834,0,13.25281,86.13993,0.856896,-0.061035,60,false
2026-04-09T22:00:03.000Z,327164332,25.49,76.04166,0,13.25248,84.5164,0.859292,-0.057983,60,false
2026-04-09T22:01:03.000Z,327224332,25.47334,76.01168,0,13.25196,85.82662,0.861938,-0.061035,60,false
2026-04-09T22:02:03.000Z,327284332,25.46334,76.505,0,13.25238,84.21835,0.861292,-0.057983,60,false
2026-04-09T22:03:03.000Z,327344332,25.45501,75.7333,0,13.25325,83.85824,0.860958,-0.059001,60,false
2026-04-09T22:04:03.000Z,327404331,25.45834,76.045,0,13.25298,85.03723,0.860208,-0.060018,60,false
2026-04-09T22:05:03.000Z,327464331,25.46834,77.32668,0,13.25231,86.08805,0.859792,-0.06307,60,false
2026-04-09T22:06:03.000Z,327524332,25.46833,77.09834,0,13.25254,85.88461,0.857562,-0.065104,60,false
2026-04-09T22:07:03.000Z,327584332,25.46167,76.2533,0,13.25294,82.59989,0.859125,-0.057983,60,false
2026-04-09T22:08:03.000Z,327644332,25.46834,75.76669,0,13.25352,85.75033,0.858125,-0.055949,60,false
2026-04-09T22:09:03.000Z,327704332,25.47834,75.60835,0,13.25273,84.49911,0.860583,-0.061035,60,false
2026-04-09T22:10:03.000Z,327764332,25.48334,76.04665,0,13.25156,86.19486,0.861083,-0.061035,60,false
2026-04-09T22:11:03.000Z,327824332,25.5,75.52998,0,13.25271,86.14909,0.860479,-0.060018,60,false
2026-04-09T22:12:03.000Z,327884332,25.48334,75.43166,0,13.25104,90.49581,0.860521,-0.060018,60,false
2026-04-09T22:13:03.000Z,327944332,25.51166,75.41836,0,13.25287,86.06974,0.859958,-0.056966,60,false
2026-04-09T22:14:03.000Z,328004331,25.54833,77.83334,0,13.25221,84.59473,0.858813,-0.062052,60,false
2026-04-09T22:15:03.000Z,328064331,25.57832,78.725,0,13.25217,86.53463,0.858708,-0.059001,60,false
2026-04-09T22:16:03.000Z,328124331,25.58499,79.22832,0,13.25133,86.80827,0.860042,-0.061035,60,false
2026-04-09T22:17:03.000Z,328184332,25.61165,80.65832,0,13.2525,83.97623,0.860021,-0.061035,60,false
2026-04-09T22:18:03.000Z,328244332,25.65165,81.00503,0,13.25193,84.54895,0.855375,-0.061035,60,false
2026-04-09T22:19:03.000Z,328304331,25.67999,81.04334,0,13.25325,83.35673,0.856958,-0.057983,60,false
2026-04-09T22:20:03.000Z,328364332,25.70333,80.99999,0,13.25223,84.00675,0.860167,-0.061035,60,false
2026-04-09T22:21:03.000Z,328424332,25.75001,80.83167,0,13.251,88.88651,0.856708,-0.059001,60,false
2026-04-09T22:22:03.000Z,328484331,25.81334,80.56335,0,13.25214,85.86019,0.854562,-0.060018,60,false
2026-04-09T22:23:03.000Z,328544332,25.82668,80.40163,0,13.25162,86.74011,0.853,-0.057983,60,false
2026-04-09T22:24:03.000Z,328604332,25.86668,80.25169,0,13.25156,85.26713,0.852396,-0.054932,60,false
2026-04-09T22:25:03.000Z,328664332,25.87334,80.08836,0,13.25169,86.13281,0.848625,-0.059001,60,false
2026-04-09T22:26:03.000Z,328724332,25.91167,79.50334,0,13.25146,86.12162,0.844771,-0.055949,60,false
2026-04-09T22:27:03.000Z,328784332,25.93167,79.34667,0,13.25173,85.4716,0.843458,-0.060018,60,false
2026-04-09T22:28:03.000Z,328844332,25.96167,79.34664,0,13.25269,83.11869,0.848937,-0.062052,60,false
2026-04-09T22:29:03.000Z,328904332,25.98833,79.38829,0,13.25229,85.24271,0.848396,-0.064087,60,false
2026-04-09T22:30:03.000Z,328964331,26.01166,79.44668,0,13.25214,86.09823,0.850313,-0.056966,60,false
2026-04-09T22:31:03.000Z,329024331,26.03666,79.44831,0,13.25058,87.23246,0.848271,-0.061035,60,false
2026-04-09T22:32:03.000Z,329084332,26.08499,79.57835,0,13.25158,86.28947,0.845646,-0.062052,60,false
2026-04-09T22:33:03.000Z,329144332,26.08832,79.11167,0,13.25156,85.89783,0.850417,-0.060018,60,false
2026-04-09T22:34:03.000Z,329204332,26.13999,78.68166,0,13.25225,84.53573,0.848,-0.061035,60,false
2026-04-09T22:35:03.000Z,329264332,26.17665,78.54002,0,13.25102,86.7513,0.847708,-0.056966,60,false
2026-04-09T22:36:03.000Z,329324332,26.20999,79.24333,0,13.25166,85.34342,0.847792,-0.068156,60,false
2026-04-09T22:37:03.000Z,329384331,26.21499,79.55502,0,13.25152,84.82462,0.843021,-0.060018,60,false
2026-04-09T22:38:03.000Z,329444333,26.27834,79.875,0,13.25218,84.11356,0.842042,-0.057983,60,false
2026-04-09T22:39:03.000Z,329504332,26.29334,79.78498,0,13.25168,86.44511,0.839292,-0.059001,60,false
2026-04-09T22:40:03.000Z,329564331,26.32335,79.48001,0,13.25231,84.38009,0.831896,-0.062052,60,false
2026-04-09T22:41:03.000Z,329624332,26.37668,79.49834,0,13.25125,84.96297,0.828812,-0.062052,60,false
2026-04-09T22:42:03.000Z,329684332,26.43334,78.42166,0,13.25235,84.09017,0.830334,-0.060018,60,false
2026-04-09T22:43:03.000Z,329744332,26.45667,77.93497,0,13.25204,85.46041,0.832812,-0.060018,60,false
2026-04-09T22:44:03.000Z,329804332,26.50167,77.67171,0,13.25162,84.70764,0.832229,-0.057983,60,false
2026-04-09T22:45:03.000Z,329864333,26.55499,77.27499,0,13.25175,83.61002,0.834354,-0.060018,60,false
2026-04-09T22:46:03.000Z,329924331,26.62332,77.06333,0,13.25066,85.92529,0.8325,-0.057983,60,false
2026-04-09T22:47:03.000Z,329984332,26.66999,76.52,0,13.25179,84.86633,0.833479,-0.059001,60,false
2026-04-09T22:48:03.000Z,330044332,26.68666,75.7333,0,13.25175,85.24577,0.832125,-0.062052,60,false
2026-04-09T22:49:03.000Z,330104332,26.75334,74.95503,0,13.252,85.74728,0.831604,-0.061035,60,false
2026-04-09T22:50:03.000Z,330164332,26.80501,74.78502,0,13.25029,86.91915,0.831792,-0.062052,60,false
2026-04-09T22:51:03.000Z,330224332,26.82501,74.71999,0,13.25019,88.35653,0.836917,-0.061035,60,false
2026-04-09T22:52:03.000Z,330284332,26.87668,74.09336,0,13.25067,88.55591,0.83975,-0.05188,60,false
2026-04-09T22:53:03.000Z,330344332,26.92501,74.10167,0,13.252,83.86434,0.837604,-0.053914,60,false
2026-04-09T22:54:03.000Z,330404332,26.975,74.19499,0,13.2506,87.71667,0.834042,-0.056966,60,false
2026-04-09T22:55:03.000Z,330464332,27.01166,73.83495,0,13.25175,85.46143,0.832271,-0.060018,60,false
2026-04-09T22:56:03.000Z,330524332,27.05666,73.66169,0,13.24989,88.34534,0.831,-0.056966,60,false
2026-04-09T22:57:03.000Z,330584333,27.08999,73.29834,0,13.25135,86.14197,0.833854,-0.06307,60,false
2026-04-09T22:58:03.000Z,330644332,27.13498,73.66669,0,13.2511,85.67301,0.831688,-0.060018,60,false
2026-04-09T22:59:03.000Z,330704331,27.18999,73.11169,0,13.25171,84.7402,0.828396,-0.061035,60,false
2026-04-09T23:00:03.000Z,330764331,27.23667,72.50332,0,13.25096,86.41052,0.832313,-0.057983,60,false
2026-04-09T23:01:03.000Z,330824333,27.24333,72.47165,0,13.25108,88.09103,0.834604,-0.066121,60,false
2026-04-09T23:02:03.000Z,330884332,27.29168,72.71999,0,13.2521,83.27637,0.834104,-0.061035,60,false
2026-04-09T23:03:03.000Z,330944332,27.31167,72.82667,0,13.25185,86.23759,0.833625,-0.057983,60,false
2026-04-09T23:04:03.000Z,331004331,27.35168,72.47832,0,13.2515,83.00883,0.830771,-0.057983,60,false
2026-04-09T23:05:03.000Z,331064332,27.38335,72.17336,0,13.25056,85.9375,0.831167,-0.057983,60,false
2026-04-09T23:06:03.000Z,331124331,27.42501,72.2233,0,13.25098,86.75639,0.829229,-0.054932,60,false
2026-04-09T23:07:03.000Z,331184332,27.475,72.33833,0,13.25089,86.30473,0.821604,-0.065104,60,false
2026-04-09T23:08:03.000Z,331244332,27.54499,72.39502,0,13.25127,85.52551,0.820188,-0.060018,60,false
2026-04-09T23:09:03.000Z,331304332,27.61498,72.22331,0,13.24946,88.84583,0.825146,-0.057983,60,false
2026-04-09T23:10:03.000Z,331364332,27.70166,71.41832,0,13.2511,85.69743,0.825312,-0.062052,60,false
2026-04-09T23:11:03.000Z,331424332,27.79001,70.75002,0,13.25087,85.83984,0.821562,-0.064087,60,false
2026-04-09T23:12:03.000Z,331484332,27.82001,71.02168,0,13.25079,84.84497,0.817771,-0.057983,60,false
2026-04-09T23:13:03.000Z,331544331,27.88834,70.3,0,13.25158,85.00977,0.819083,-0.057983,60,false
2026-04-09T23:14:03.000Z,331604332,27.965,69.70004,0,13.25137,84.53064,0.820021,-0.056966,60,false
2026-04-09T23:15:03.000Z,331664332,28.03166,69.45836,0,13.25219,83.77991,0.824458,-0.057983,60,false
2026-04-09T23:16:03.000Z,331724331,28.09332,69.23666,0,13.25148,86.70858,0.821437,-0.061035,60,false
2026-04-09T23:17:03.000Z,331784332,28.15331,69.725,0,13.25194,84.88058,0.820187,-0.057983,60,false
2026-04-09T23:18:03.000Z,331844332,28.24667,69.85166,0,13.25208,85.33224,0.819771,-0.06307,60,false
2026-04-09T23:19:03.000Z,331904332,28.30835,69.46666,0,13.2512,85.08199,0.822792,-0.054932,60,false
2026-04-09T23:20:03.000Z,331964332,28.39501,69.72002,0,13.25093,86.52242,0.822063,-0.062052,60,false
2026-04-09T23:21:03.000Z,332024332,28.42334,68.80001,0,13.25177,84.56828,0.824729,-0.057983,60,false
2026-04-09T23:22:03.000Z,332084332,28.44834,68.1283,0,13.25112,87.28841,0.818417,-0.060018,60,false
2026-04-09T23:23:03.000Z,332144332,28.45167,67.98167,0,13.25189,85.20813,0.815333,-0.059001,60,false
2026-04-09T23:24:03.000Z,332204332,28.45834,67.92333,0,13.25162,86.13383,0.819417,-0.056966,60,false
2026-04-09T23:25:03.000Z,332264332,28.48001,67.94834,0,13.25233,83.67208,0.815333,-0.064087,60,false
2026-04-09T23:26:03.000Z,332324331,28.53499,67.87666,0,13.25144,85.20813,0.820625,-0.060018,60,false
2026-04-09T23:27:03.000Z,332384332,28.57165,68.19834,0,13.25187,88.00761,0.817958,-0.060018,60,false
2026-04-09T23:28:03.000Z,332444332,28.68165,68.825,0,13.25089,87.13989,0.818083,-0.057983,60,false
2026-04-09T23:29:03.000Z,332504331,28.745,68.25332,0,13.25196,84.91516,0.819792,-0.059001,60,false
2026-04-09T23:30:03.000Z,332564332,28.77002,67.62335,0,13.25133,86.92118,0.824125,-0.060018,60,false
2026-04-09T23:31:03.000Z,332624332,28.86168,68.10834,0,13.25111,87.87333,0.824,-0.060018,60,false
2026-04-09T23:32:03.000Z,332684332,28.90501,67.32165,0,13.25123,85.55502,0.821333,-0.060018,60,false
2026-04-09T23:33:03.000Z,332744333,28.96833,67.205,0,13.252,85.33529,0.820042,-0.060018,60,false
2026-04-09T23:34:03.000Z,332804332,29.06332,67.39002,0,13.25242,84.6344,0.820417,-0.064087,60,false
2026-04-09T23:35:03.000Z,332864332,29.13498,67.24166,0,13.25235,84.92737,0.824312,-0.062052,60,false
2026-04-09T23:36:03.000Z,332924332,29.23668,67.20998,0,13.25171,85.02299,0.826833,-0.06307,60,false
2026-04-09T23:37:03.000Z,332984332,29.33668,67.08332,0,13.25233,84.55709,0.824458,-0.055949,60,false
2026-04-09T23:38:03.000Z,333044332,29.41001,67.23167,0,13.25246,83.98539,0.822208,-0.062052,60,false
2026-04-09T23:39:03.000Z,333104331,29.51666,66.46168,0,13.25133,88.59965,0.820604,-0.060018,60,false
2026-04-09T23:40:03.000Z,333164331,29.61832,65.89666,0,13.252,85.1593,0.817646,-0.062052,60,false
2026-04-09T23:41:03.000Z,333224331,29.72167,65.44998,0,13.25114,87.81637,0.817125,-0.062052,60,false
2026-04-09T23:42:03.000Z,333284332,29.81001,65.27167,0,13.25225,84.50928,0.815708,-0.062052,60,false
2026-04-09T23:43:03.000Z,333344331,29.88168,64.76498,0,13.25233,87.06564,0.815625,-0.059001,60,false
2026-04-09T23:44:03.000Z,333404332,29.93167,64.95165,0,13.2526,85.36784,0.817708,-0.062052,60,false
2026-04-09T23:45:03.000Z,333464332,30.00166,64.56835,0,13.25267,86.11755,0.813625,-0.060018,60,false
2026-04-09T23:46:03.000Z,333524331,30.07999,64.70001,0,13.25181,87.53662,0.807938,-0.059001,60,false
2026-04-09T23:47:03.000Z,333584333,30.16499,64.01831,0,13.25223,85.6608,0.810146,-0.06307,60,false
2026-04-09T23:48:03.000Z,333644333,30.21166,64.21333,0,13.25204,86.91711,0.802896,-0.059001,60,false
2026-04-09T23:49:03.000Z,333704332,30.28835,63.78999,0,13.25239,86.04838,0.801417,-0.060018,60,false
2026-04-09T23:50:03.000Z,333764332,30.36002,64.085,0,13.25181,87.07479,0.803167,-0.061035,60,false
2026-04-09T23:51:03.000Z,333824331,30.40501,63.89168,0,13.25235,85.72184,0.807042,-0.059001,60,false
2026-04-09T23:52:03.000Z,333884332,30.48667,64.21501,0,13.25277,88.52641,0.807646,-0.057983,60,false
2026-04-09T23:53:03.000Z,333944332,30.54333,64.095,0,13.25298,85.06368,0.815458,-0.057983,60,false
2026-04-09T23:54:03.000Z,334004331,30.58999,63.94501,0,13.25248,87.47457,0.839063,-0.064087,60,false
2026-04-09T23:55:03.000Z,334064332,30.59165,63.82501,0,13.25317,84.75647,0.838042,-0.059001,60,false
2026-04-09T23:56:03.000Z,334124332,30.69165,64.58333,0,13.25287,87.42371,0.832708,-0.059001,60,false
2026-04-09T23:57:03.000Z,334184333,30.78502,63.50666,0,13.25335,82.59379,0.825312,-0.057983,60,false
2026-04-09T23:58:03.000Z,334244331,30.88501,63.68166,0,13.25221,87.19076,0.812292,-0.062052,60,false
2026-04-09T23:59:03.000Z,334304332,30.98,63.14,0,13.25362,85.96395,0.807521,-0.053914,60,false
2026-04-10T00:00:03.000Z,334364332,31.07332,63.17831,0,13.25325,85.84595,0.811812,-0.061035,60,false
2026-04-10T00:01:03.000Z,334424332,31.13998,63.40334,0,13.25302,84.80021,0.802979,-0.06307,60,false
2026-04-10T00:02:03.000Z,334484331,31.17499,62.57,0,13.25354,83.41267,0.801583,-0.061035,60,false
2026-04-10T00:03:03.000Z,334544332,31.18665,62.77832,0,13.25323,87.40133,0.807813,-0.056966,60,false
2026-04-10T00:04:03.000Z,334604332,31.08832,62.245,0,13.25314,85.64352,0.798396,-0.057983,60,false
2026-04-10T00:05:03.000Z,334664332,31.02833,62.96333,0,13.25229,86.66382,0.790375,-0.061035,60,false
2026-04-10T00:06:03.000Z,334724332,31.04833,62.82502,0,13.25217,88.66781,0.795104,-0.061035,60,false
2026-04-10T00:07:03.000Z,334784332,31.08332,62.975,0,13.25327,88.01676,0.790604,-0.061035,60,false
2026-04-10T00:08:03.000Z,334844332,31.14165,63.32332,0,13.25319,86.00464,0.784562,-0.061035,60,false
2026-04-10T00:09:03.000Z,334904332,31.20499,63.33999,0,13.25298,88.23649,0.786417,-0.057983,60,false
2026-04-10T00:10:03.000Z,334964332,31.26334,62.94167,0,13.25283,88.01676,0.796708,-0.059001,60,false
2026-04-10T00:11:02.000Z,335024333,31.35001,62.33335,0,13.25273,90.30457,0.794354,-0.054932,60,false
2026-04-10T00:12:02.000Z,335084333,31.36502,62.84002,0,13.2546,85.14913,0.792687,-0.065104,60,false
2026-04-10T00:13:02.000Z,335144331,31.41001,62.64836,0,13.2541,84.68933,0.789375,-0.060018,60,false
2026-04-10T00:14:02.000Z,335204332,31.47334,62.44333,0,13.25427,86.62211,0.793896,-0.06307,60,false
2026-04-10T00:15:02.000Z,335264332,31.55499,62.1,0,13.25323,86.69128,0.790333,-0.06307,60,false
2026-04-10T00:16:02.000Z,335324332,31.58332,61.39666,0,13.25381,88.93839,0.786021,-0.055949,60,false
2026-04-10T00:17:02.000Z,335384332,31.58165,61.22334,0,13.25421,85.83984,0.786688,-0.059001,60,false
2026-04-10T00:18:02.000Z,335444332,31.57832,61.81002,0,13.25462,85.93038,0.7945,-0.055949,60,false
2026-04-10T00:19:02.000Z,335504331,31.67999,61.66,0,13.25415,85.14608,0.802583,-0.054932,60,false
2026-04-10T00:20:02.000Z,335564332,31.715,61.39,0,13.25448,87.67599,0.808458,-0.062052,60,false
2026-04-10T00:21:02.000Z,335624332,31.78168,61.21498,0,13.25467,87.22025,0.808917,-0.061035,60,false
2026-04-10T00:22:02.000Z,335684332,31.81001,61.73333,0,13.25473,83.4432,0.808458,-0.060018,60,false
2026-04-10T00:23:02.000Z,335744332,31.84835,61.73334,0,13.255,83.69852,0.80575,-0.060018,60,false
2026-04-10T00:24:02.000Z,335804331,31.86668,61.255,0,13.25394,89.08488,0.807083,-0.059001,60,false
2026-04-10T00:25:02.000Z,335864332,31.90668,61.53667,0,13.25471,87.323,0.790021,-0.059001,60,false
2026-04-10T00:26:02.000Z,335924332,31.93001,61.49834,0,13.25292,90.15096,0.7815,-0.06307,60,false
2026-04-10T00:27:02.000Z,335984332,31.975,61.075,0,13.25533,85.59367,0.779417,-0.06307,60,false
2026-04-10T00:28:02.000Z,336044332,31.95001,60.63334,0,13.25487,87.23653,0.791542,-0.061035,60,false
2026-04-10T00:29:02.000Z,336104332,31.97667,61.045,0,13.256,85.3068,0.799438,-0.057983,60,false
2026-04-10T00:30:02.000Z,336164333,32.06499,60.97833,0,13.25473,85.54484,0.798979,-0.061035,60,false
2026-04-10T00:31:02.000Z,336224332,32.12332,60.555,0,13.25496,88.69527,0.797021,-0.061035,60,false
2026-04-10T00:32:02.000Z,336284332,32.17665,59.89334,0,13.25504,87.4827,0.783938,-0.059001,60,false
2026-04-10T00:33:02.000Z,336344332,32.23666,59.45166,0,13.25608,84.86531,0.77725,-0.064087,60,false
2026-04-10T00:34:02.000Z,336404331,32.24834,59.97001,0,13.25521,87.40234,0.777229,-0.061035,60,false
2026-04-10T00:35:02.000Z,336464331,32.29335,60.00001,0,13.25533,86.01074,0.783208,-0.062052,60,false
2026-04-10T00:36:02.000Z,336524332,32.36668,60.53666,0,13.25564,85.87443,0.788312,-0.062052,60,false
2026-04-10T00:37:02.000Z,336584332,32.37835,59.63332,0,13.25542,88.35144,0.784833,-0.062052,60,false
2026-04-10T00:38:02.000Z,336644331,32.42668,60.22502,0,13.25631,85.23153,0.783062,-0.06307,60,false
2026-04-10T00:39:02.000Z,336704332,32.49333,60.44333,0,13.25606,87.01273,0.778958,-0.059001,60,false
2026-04-10T00:40:02.000Z,336764332,32.53666,59.69999,0,13.25535,89.85392,0.782438,-0.064087,60,false
2026-04-10T00:41:02.000Z,336824332,32.58166,58.87667,0,13.25544,88.43079,0.785021,-0.062052,60,false
2026-04-10T00:42:02.000Z,336884332,32.62165,59.17832,0,13.25717,85.83984,0.786167,-0.065104,60,false
2026-04-10T00:43:02.000Z,336944331,32.65664,59.15333,0,13.25567,87.80823,0.790292,-0.067139,60,false
2026-04-10T00:44:02.000Z,337004332,32.70499,59.175,0,13.25683,85.48279,0.789354,-0.061035,60,false
2026-04-10T00:45:02.000Z,337064333,32.64498,58.91834,0,13.25562,88.71968,0.787792,-0.062052,60,false
2026-04-10T00:46:02.000Z,337124332,32.59666,58.30168,0,13.25504,92.84566,0.786812,-0.059001,60,false
2026-04-10T00:47:02.000Z,337184332,32.46668,58.59832,0,13.25619,88.09408,0.789688,-0.059001,60,false
2026-04-10T00:48:02.000Z,337244333,32.43167,59.32,0,13.25663,87.62512,0.789687,-0.061035,60,false
2026-04-10T00:49:02.000Z,337304332,32.40668,58.57167,0,13.25573,88.77258,0.789729,-0.059001,60,false
2026-04-10T00:50:02.000Z,337364332,32.31669,58.53832,0,13.25737,87.21212,0.790708,-0.062052,60,false
2026-04-10T00:51:02.000Z,337424332,32.24333,59.17334,0,13.25625,87.25891,0.793687,-0.057983,60,false
2026-04-10T00:52:02.000Z,337484332,32.17665,59.16833,0,13.25679,86.13993,0.795458,-0.062052,60,false
2026-04-10T00:53:02.000Z,337544331,32.12332,59.81335,0,13.25756,84.33126,0.7965,-0.06307,60,false
2026-04-10T00:54:02.000Z,337604332,32.04,60.3817,0,13.25679,88.53455,0.794417,-0.056966,60,false
2026-04-10T00:55:02.000Z,337664332,32.01833,60.66001,0,13.25817,84.24174,0.799375,-0.057983,60,false
2026-04-10T00:56:02.000Z,337724332,31.96501,60.17665,0,13.25698,88.80614,0.796562,-0.059001,60,false
2026-04-10T00:57:02.000Z,337784332,31.86334,60.8,0,13.25777,84.74731,0.790583,-0.056966,60,false
2026-04-10T00:58:02.000Z,337844332,31.83335,60.68,0,13.25779,87.35657,0.791062,-0.06307,60,false
2026-04-10T00:59:02.000Z,337904332,31.79167,60.84833,0,13.25802,84.60693,0.790063,-0.062052,60,false
2026-04-10T01:00:02.000Z,337964332,31.71,60.66999,0,13.25787,85.95377,0.787896,-0.059001,60,false
2026-04-10T01:01:02.000Z,338024332,31.65665,61.245,0,13.2578,84.41467,0.788729,-0.060018,60,false
2026-04-10T01:02:02.000Z,338084331,31.59999,61.17167,0,13.25786,87.9893,0.791917,-0.056966,60,false
2026-04-10T01:03:02.000Z,338144331,31.57666,61.57169,0,13.25763,86.54989,0.791438,-0.062052,60,false
2026-04-10T01:04:02.000Z,338204332,31.57665,61.54,0,13.25773,86.74927,0.791562,-0.059001,60,false
2026-04-10T01:05:02.000Z,338264332,31.58999,61.32167,0,13.25785,88.81226,0.794125,-0.06307,60,false
